,participantID,trialNum,stage,stageName,trueCondition,requestedTests,likelihoodChange,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,numOfDifferentials,confidence,correctDiagnosis,perceivedDifficulty,highestSeverity,hasHighSeverity,highestLikelihood,likelihoods,severities,sevOfHighestLikelihood,competingDifferentials,hasCompetingDifferentials,treatmentPlan,infoSeekingTime,remoteDifferentials,nonRemoteDifferentials,correct,brierConfidence,differentialAccuracy,correctDiagnosisIdx,likelihoodOfCorrectDiagnosis,sevOfCorrectDiagnosis,highestLikelihoodCorrect,highestLikelihoodCorrectValue
463,bzg1v4,5,1,Patient History,AORTIC DISSECTION,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Social History, Medication, Family History, Allergies",8,34,FALSE,7,2,FALSE,6,"4, 6, 4, 2, 3, 6, 4, 4","1, 2, 1, 1, 2, 0, 1, 2",2,2,FALSE,Not Provided,1.15815,0,8,0,0.1156,-0.125,0,0,0,0,0
464,bzg1v4,5,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Auscultate Lungs, Take Pulse, Assess Respiratory Rate, Measure Temperature, NeckThroat Examination, Measure Blood Pressure",10,44,TRUE,7,3,TRUE,6,"4, 6, 4, 2, 3, 6, 4, 4, 6, 6","1, 2, 1, 1, 2, 0, 1, 2, 3, 3",2,4,TRUE,Not Provided,0.623233333,0,10,1,0.3136,0.1,1,6,4,1,6
465,bzg1v4,5,3,Testing,AORTIC DISSECTION,10,0,10,0,10,10,1,"FBC, Urine Dipstick, UREA and Electrolytes, Other Biochemistry Tests, Venous Blood Gas, Chest XRay, Clotting Test, ECG, CRP and ESR, Abdominal CT Scan",10,47,TRUE,7,3,TRUE,6,"6, 4, 5, 2, 2, 4, 4, 4, 6, 6","1, 2, 1, 1, 2, 0, 1, 2, 3, 3",1,4,TRUE,Not Provided,2.55965,0,10,1,0.2809,0.1,1,6,4,1,6
466,bzg1v4,6,1,Patient History,TEMPORAL ARTERITIS,4,0,4,0,4,6,0.666666667,"Present Illness History, Past Medical History, Medication, Allergies",7,63,FALSE,3,1,FALSE,6,"4, 6, 5, 4, 5, 2, 2","1, 1, 1, 0, 0, 1, 0",1,3,TRUE,Not Provided,0.465683333,0,7,0,0.3969,-0.142857143,0,0,0,0,0
467,bzg1v4,6,2,Physical Exmination,TEMPORAL ARTERITIS,5,0,5,1,4,13,0.307692308,"Assess Extremities, Measure Blood Pressure, Auscultate the Heart, Measure Temperature, Present Illness History",7,72,FALSE,3,1,FALSE,6,"6, 4, 4, 4, 5, 2, 2","1, 1, 1, 0, 0, 1, 0",1,2,FALSE,Not Provided,0.790483333,0,7,0,0.5184,-0.142857143,0,0,0,0,0
468,bzg1v4,6,3,Testing,TEMPORAL ARTERITIS,2,0,2,0,2,10,0.2,"CRP and ESR, FBC",7,76,FALSE,3,1,FALSE,6,"6, 4, 4, 4, 5, 2, 2","1, 1, 1, 0, 0, 1, 0",1,2,FALSE,"Steroids with stronger gastroprotection than ranitidine (injection if not tolerated)

go up analgesic ladder (cocodamol?)

hand xrays",0.421016667,0,7,0,0.5776,-0.142857143,0,0,0,0,0
469,cpbnx9,1,1,Patient History,MILIARY TB,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Allergies, Medication, Family History, Social History",3,18,FALSE,8,2,FALSE,8,"8, 2, 6","2, 2, 2",2,2,FALSE,Not Provided,1.75255,0,3,1,0.6724,0.333333333,1,8,3,1,8
470,cpbnx9,1,2,Physical Exmination,MILIARY TB,7,0,7,0,7,13,0.538461538,"Measure Temperature, Auscultate the Heart, Auscultate Lungs, Assess Respiratory Rate, Measure Blood Pressure, Abdomen Examination, Rectal Examination",5,23,FALSE,8,2,FALSE,8,"8, 2, 6, 6, 6","2, 2, 2, 2, 2",2,4,TRUE,Not Provided,1.1176,0,5,1,0.5929,0.2,1,8,3,1,8
471,cpbnx9,1,3,Testing,MILIARY TB,6,0,6,0,6,10,0.6,"Abdominal CT Scan, Urine Dipstick, FBC, CRP and ESR, Chest XRay, UREA and Electrolytes",5,39,FALSE,8,2,FALSE,8,"8, 1, 1, 3, 8","2, 2, 2, 2, 2",2,2,FALSE," escalate to senior
 refer to haematology urgently 
 arrange USS of axillary region",1.508,2,3,1,0.3721,0.2,1,8,3,1,8
472,cpbnx9,2,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Medication, Allergies, Family History, Past Medical History, Social History",3,29,TRUE,6,3,TRUE,8,"8, 8, 5","2, 3, 1",2,3,TRUE,Not Provided,1.787183333,0,3,1,0.5041,0.333333333,1,8,4,1,8
473,cpbnx9,2,2,Physical Exmination,TEMPORAL ARTERITIS,9,0,7,1,6,13,0.461538462,"Measure Blood Pressure, Measure Temperature, Assess Eyes, Take Pulse, Assess Head, Present Illness History, NeckThroat Examination",3,50,TRUE,6,3,TRUE,9,"9, 9, 5","2, 3, 1",2,3,TRUE,Not Provided,4.1328,0,3,1,0.25,0.333333333,1,9,4,1,9
474,cpbnx9,2,3,Testing,TEMPORAL ARTERITIS,2,0,2,0,2,10,0.2,"Chest XRay, CRP and ESR",3,77,TRUE,6,3,TRUE,10,"10, 10, 5","2, 3, 1",2,3,TRUE,"steroids
PPI
bisphosphonates
vitamin d and calcium",0.3457,0,3,1,0.0529,0.333333333,1,10,4,1,10
475,cpbnx9,3,1,Patient History,AORTIC DISSECTION,6,0,6,0,6,6,1,"Past Medical History, Present Illness History, Medication, Allergies, Social History, Family History",4,26,FALSE,5,3,TRUE,7,"7, 6, 3, 1","1, 0, 2, 3",1,2,FALSE,Not Provided,1.082416667,1,3,0,0.0676,-0.25,0,0,0,0,0
476,cpbnx9,3,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Take Pulse, Auscultate the Heart, Assess Eyes, Measure Temperature, Measure Blood Pressure, Auscultate Lungs",5,20,FALSE,5,3,TRUE,7,"7, 6, 3, 1, 5","1, 0, 2, 3, 1",1,3,TRUE,Not Provided,1.601533333,1,4,0,0.04,-0.2,0,0,0,0,0
477,cpbnx9,3,3,Testing,AORTIC DISSECTION,4,0,4,0,4,10,0.4,"ECG, FBC, Clotting Test, Venous Blood Gas",6,6,FALSE,5,3,TRUE,8,"8, 6, 3, 1, 5, 7","1, 0, 2, 3, 1, 1",1,4,TRUE,Not Provided,1.382866667,1,5,0,0.0036,-0.166666667,0,0,0,0,0
478,cpbnx9,4,1,Patient History,ULCERATIVE COLITIS,8,0,6,0,6,6,1,"Present Illness History, Allergies, Family History, Medication, Social History, Past Medical History",3,44,FALSE,7,2,FALSE,8,"7, 8, 6","1, 2, 1",2,3,TRUE,Not Provided,1.338316667,0,3,1,0.3136,0.333333333,1,8,3,1,8
479,cpbnx9,4,2,Physical Exmination,ULCERATIVE COLITIS,5,0,5,0,5,13,0.384615385,"Assess Eyes, Measure Temperature, Assess Extremities, Abdomen Examination, Rectal Examination",4,56,FALSE,7,2,FALSE,9,"9, 8, 8, 2","1, 2, 1, 2",1,3,TRUE,Not Provided,0.68955,0,4,1,0.1936,0.25,1,8,3,1,9
480,cpbnx9,4,3,Testing,ULCERATIVE COLITIS,6,0,5,0,5,10,0.5,"FBC, CRP and ESR, Venous Blood Gas, UREA and Electrolytes, Abdominal CT Scan",4,64,FALSE,7,2,FALSE,10,"7, 6, 10, 1","1, 2, 1, 2",1,3,TRUE,"give blood
refer to gastro
pain relief  oral 
start steroid regime
admit to ward",1.7085,1,3,1,0.1296,0.25,1,6,3,0,0
481,cpbnx9,5,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Social History, Allergies, Family History",3,43,FALSE,5,3,TRUE,8,"2, 8, 3","3, 2, 1",2,1,FALSE,Not Provided,0.7854,0,3,1,0.3249,0.333333333,1,8,3,1,8
482,cpbnx9,5,2,Physical Exmination,GUILLAINBARRE SYNDROME,6,0,6,0,6,13,0.461538462,"Measure Temperature, Neurologic Exam Record, Auscultate the Heart, Assess Head, Assess Eyes, Assess Extremities",4,42,FALSE,5,3,TRUE,8,"2, 8, 3, 4","3, 2, 1, 3",2,1,FALSE,Not Provided,0.90055,0,4,1,0.3364,0.25,1,8,3,1,8
483,cpbnx9,5,3,Testing,GUILLAINBARRE SYNDROME,5,0,4,0,4,10,0.4,"FBC, Urine Dipstick, UREA and Electrolytes, Other Biochemistry Tests",4,54,FALSE,5,3,TRUE,9,"2, 9, 2, 1","3, 2, 1, 3",2,1,FALSE,"admit
give steroids
refer to neuro",5.432616667,1,3,1,0.2116,0.25,1,9,3,1,9
484,cpbnx9,6,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,6,1,"Present Illness History, Family History, Medication, Allergies, Past Medical History, Social History",3,37,FALSE,7,3,TRUE,9,"8, 9, 3","3, 3, 3",3,2,FALSE,Not Provided,3.100583333,0,3,0,0.1369,-0.333333333,0,0,0,0,0
485,cpbnx9,6,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,5,0,5,13,0.384615385,"Assess Extremities, Neurologic Exam Record, Measure Temperature, Assess Head, NeckThroat Examination",3,57,FALSE,7,3,TRUE,9,"5, 9, 3","3, 3, 3",3,2,FALSE,Not Provided,6.050383333,0,3,0,0.3249,-0.333333333,0,0,0,0,0
486,cpbnx9,6,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,5,0,4,0,4,10,0.4,"CRP and ESR, FBC, Venous Blood Gas, Abdominal CT Scan",3,68,FALSE,7,3,TRUE,9,"5, 9, 3","3, 3, 3",3,2,FALSE,Not Provided,2.694583333,0,3,0,0.4624,-0.333333333,0,0,0,0,0
487,d2tfy1,1,1,Patient History,AORTIC DISSECTION,7,0,6,0,6,6,1,"Past Medical History, Allergies, Family History, Social History, Present Illness History, Medication",3,24,FALSE,4,2,FALSE,8,"7, 7, 8","2, 2, 2",2,3,TRUE,Not Provided,1.842283333,0,3,0,0.0576,-0.333333333,0,0,0,0,0
488,d2tfy1,1,2,Physical Exmination,AORTIC DISSECTION,9,0,9,0,9,13,0.692307692,"Auscultate the Heart, Assess Respiratory Rate, Assess Eyes, Assess Extremities, Take Pulse, Measure Blood Pressure, Auscultate Lungs, Measure Temperature, Abdomen Examination",5,17,TRUE,4,3,TRUE,8,"7, 7, 8, 8, 7","2, 2, 2, 2, 3",2,5,TRUE,Not Provided,1.516233333,0,5,1,0.6889,0.2,1,7,4,0,0
489,d2tfy1,1,3,Testing,AORTIC DISSECTION,3,0,3,0,3,10,0.3,"Venous Blood Gas, ECG, Chest X-Ray",6,22,TRUE,4,3,TRUE,8,"7, 7, 8, 8, 7, 8","2, 2, 2, 2, 3, 1",2,6,TRUE,Not Provided,1.487933333,0,6,1,0.6084,0.166666667,1,7,4,0,0
490,d2tfy1,2,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Allergies, Medication, Past Medical History, Social History, Family History",3,30,TRUE,8,3,TRUE,8,"8, 6, 7","3, 3, 1",3,3,TRUE,Not Provided,1.4778,0,3,1,0.49,0.333333333,1,8,4,1,8
491,d2tfy1,2,2,Physical Exmination,TEMPORAL ARTERITIS,11,0,11,0,11,13,0.846153846,"Neurologic Exam Record, Take Pulse, Assess Extremities, Auscultate Lungs, Assess Head, Assess Respiratory Rate, Measure Blood Pressure, Measure Temperature, Assess Eyes, Auscultate the Heart, Abdomen Examination",3,74,TRUE,8,3,TRUE,8,"8, 6, 7","3, 3, 1",3,3,TRUE,"High dose steroids - methylprednisolone 
Ophthalmology review
Rheumatology review 
",1.6111,0,3,1,0.0676,0.333333333,1,8,4,1,8
492,d2tfy1,2,3,Testing,TEMPORAL ARTERITIS,5,0,5,0,5,10,0.5,"CRP and ESR, FBC, Urine Dipstick, ECG, Chest X-Ray",3,75,TRUE,8,3,TRUE,8,"8, 6, 7","3, 3, 1",3,3,TRUE,"high dose methyl prednisolone 
investigate and treat anaemia
rheumatology and ophthalmology review
",1.530216667,0,3,1,0.0625,0.333333333,1,8,4,1,8
493,d2tfy1,3,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Social History, Past Medical History, Allergies, Medication, Family History, Present Illness History",3,29,FALSE,8,3,TRUE,8,"8, 7, 3","3, 2, 0",3,2,FALSE,Not Provided,1.01105,0,3,1,0.5041,0.333333333,1,7,3,1,8
494,d2tfy1,3,2,Physical Exmination,GUILLAINBARRE SYNDROME,9,0,9,0,9,13,0.692307692,"Assess Extremities, Neurologic Exam Record, Measure Temperature, Measure Blood Pressure, Assess Head, Abdomen Examination, Assess Respiratory Rate, Assess Eyes, Rectal Examination",5,15,FALSE,8,3,TRUE,8,"8, 7, 3, 8, 4","3, 2, 0, 2, 1",3,3,TRUE,Not Provided,2.1758,0,5,1,0.7225,0.2,1,7,3,1,8
495,d2tfy1,3,3,Testing,GUILLAINBARRE SYNDROME,6,0,6,0,6,10,0.6,"UREA and Electrolytes, Venous Blood Gas, FBC, CRP and ESR, Clotting Test, Abdominal CT Scan",6,73,FALSE,8,3,TRUE,8,"8, 7, 3, 8, 4, 8","3, 2, 0, 2, 1, 1",3,4,TRUE,Replacement of Na  with NaCl,1.841383333,0,6,1,0.0729,0.166666667,1,7,3,1,8
496,d2tfy1,4,1,Patient History,MILIARY TB,6,0,6,0,6,6,1,"Present Illness History, Past Medical History, Social History, Medication, Allergies, Family History",2,29,FALSE,8,3,TRUE,8,"8, 8","2, 3",2,2,FALSE,Not Provided,1.141416667,0,2,0,0.0841,-0.5,0,0,0,0,0
497,d2tfy1,4,2,Physical Exmination,MILIARY TB,9,0,9,0,9,13,0.692307692,"Measure Temperature, Assess Respiratory Rate, Measure Blood Pressure, Assess Head, Auscultate Lungs, Neurologic Exam Record, Auscultate the Heart, Assess Extremities, Abdomen Examination",4,30,FALSE,8,3,TRUE,8,"8, 8, 7, 7","2, 3, 2, 2",2,4,TRUE,Not Provided,1.990283333,0,4,0,0.09,-0.25,0,0,0,0,0
498,d2tfy1,4,3,Testing,MILIARY TB,8,0,8,0,8,10,0.8,"FBC, Clotting Test, UREA and Electrolytes, CRP and ESR, Chest X-Ray, Abdominal CT Scan, Other Biochemistry Tests, Venous Blood Gas",5,77,FALSE,8,3,TRUE,9,"8, 8, 7, 7, 9","2, 3, 2, 2, 1",1,5,TRUE,"Start antibiotics for treatment of pneumonia 
Sepsis 6 
possibly legionella ",2.317466667,0,5,0,0.5929,-0.2,0,0,0,0,0
499,d2tfy1,5,1,Patient History,ULCERATIVE COLITIS,7,0,6,0,6,6,1,"Present Illness History, Past Medical History, Medication, Allergies, Social History, Family History",2,33,FALSE,8,2,FALSE,9,"8, 9","1, 2",2,2,FALSE,Not Provided,1.122666667,0,2,0,0.1089,-0.5,0,0,0,0,0
500,d2tfy1,5,2,Physical Exmination,ULCERATIVE COLITIS,11,0,8,0,8,13,0.615384615,"Measure Temperature, Measure Blood Pressure, Take Pulse, Abdomen Examination, Assess Eyes, Rectal Examination, Auscultate Lungs, Assess Extremities",2,35,FALSE,8,2,FALSE,9,"8, 9","1, 2",2,2,FALSE,Not Provided,1.231266667,0,2,0,0.1225,-0.5,0,0,0,0,0
501,d2tfy1,5,3,Testing,ULCERATIVE COLITIS,4,0,4,0,4,10,0.4,"Urine Dipstick, FBC, Abdominal CT Scan, UREA and Electrolytes",3,0,FALSE,8,2,FALSE,9,"8, 9, 8","1, 2, 1",2,3,TRUE,Not Provided,1.241533333,0,3,1,1,0.333333333,1,8,2,0,0
502,d2tfy1,6,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,0,0,0,0,0,6,0,,1,1,FALSE,8,1,FALSE,7,7,1,1,1,FALSE,Not Provided,3.54125,0,1,0,1.00E-04,-1,0,0,0,0,0
503,d2tfy1,6,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,15,0,15,6,9,13,0.692307692,"Present Illness History, Past Medical History, Social History, Allergies, Family History, Medication, Neurologic Exam Record, Measure Temperature, Assess Eyes, Measure Blood Pressure, Assess Head, Take Pulse, Abdomen Examination, Auscultate the Heart, Auscultate Lungs",3,7,FALSE,8,3,TRUE,8,"7, 8, 3","1, 3, 1",3,2,FALSE,Not Provided,2.24065,0,3,1,0.8649,0.333333333,1,8,4,1,8
504,d2tfy1,6,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,4,0,4,0,4,10,0.4,"Chest X-Ray, ECG, Urine Dipstick, FBC",4,2,FALSE,8,3,TRUE,8,"7, 8, 3, 8","1, 3, 1, 2",3,3,TRUE,Not Provided,1.456083333,0,4,1,0.9604,0.25,1,8,4,1,8
505,dh3nw4,1,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Allergies, Social History, Family History, Present Illness History, Past Medical History, Medication",4,10,FALSE,6,2,FALSE,7,"5, 7, 1, 1","1, 2, 0, 0",2,2,FALSE,Not Provided,0.833883333,2,2,0,0.01,-0.25,0,0,0,0,0
506,dh3nw4,1,2,Physical Exmination,TEMPORAL ARTERITIS,13,0,13,0,13,13,1,"Measure Temperature, Measure Blood Pressure, Assess Head, Assess Eyes, Abdomen Examination, Assess Respiratory Rate, Assess Extremities, Neck/Throat Examination, Auscultate Lungs, Auscultate the Heart, Rectal Examination, Neurologic Exam Record, Take Pulse",4,67,FALSE,6,2,FALSE,10,"5, 10, 1, 1","1, 2, 0, 0",2,2,FALSE,High dose steroids and refer ti rheumatology,1.141483333,2,2,0,0.4489,-0.25,0,0,0,0,0
507,dh3nw4,1,3,Testing,TEMPORAL ARTERITIS,6,0,6,0,6,10,0.6,"Abdominal CT Scan, CRP and ESR, FBC, Other Biochemistry Tests, ECG, Chest X-Ray",4,85,FALSE,6,2,FALSE,10,"5, 10, 1, 1","1, 2, 0, 0",2,2,FALSE,Not Provided,0.79925,2,2,0,0.7225,-0.25,0,0,0,0,0
508,dh3nw4,2,1,Patient History,ULCERATIVE COLITIS,7,0,6,0,6,6,1,"Present Illness History, Medication, Past Medical History, Family History, Social History, Allergies",4,52,FALSE,6,2,FALSE,10,"10, 3, 6, 1","2, 1, 1, 2",2,2,FALSE,Not Provided,0.98235,1,3,1,0.2304,0.25,1,10,3,1,10
509,dh3nw4,2,2,Physical Exmination,ULCERATIVE COLITIS,8,0,8,0,8,13,0.615384615,"Rectal Examination, Abdomen Examination, Neck/Throat Examination, Auscultate the Heart, Measure Blood Pressure, Assess Respiratory Rate, Measure Temperature, Take Pulse",4,53,FALSE,6,2,FALSE,10,"10, 3, 6, 5","2, 1, 1, 2",2,3,TRUE,Not Provided,0.9848,0,4,1,0.2209,0.25,1,10,3,1,10
510,dh3nw4,2,3,Testing,ULCERATIVE COLITIS,10,0,10,0,10,10,1,"Venous Blood Gas, UREA and Electrolytes, ECG, Other Biochemistry Tests, Clotting Test, Urine Dipstick, FBC, CRP and ESR, Chest X-Ray, Abdominal CT Scan",4,65,FALSE,6,3,TRUE,10,"10, 3, 6, 5","3, 1, 1, 2",3,3,TRUE,Not Provided,1.080283333,0,4,1,0.1225,0.25,1,10,4,1,10
511,dh3nw4,3,1,Patient History,AORTIC DISSECTION,1,0,1,0,1,6,0.166666667,Present Illness History,2,11,FALSE,10,1,FALSE,6,"5, 6","1, 0",0,2,FALSE,Not Provided,0.430566667,0,2,0,0.0121,-0.5,0,0,0,0,0
512,dh3nw4,3,2,Physical Exmination,AORTIC DISSECTION,11,0,11,4,7,13,0.538461538,"Present Illness History, Past Medical History, Medication, Family History, Measure Blood Pressure, Auscultate Lungs, Abdomen Examination, Auscultate the Heart, Measure Temperature, Take Pulse, Assess Respiratory Rate",5,13,FALSE,10,2,FALSE,6,"5, 6, 6, 6, 6","1, 0, 2, 2, 1",0,5,TRUE,Not Provided,1.284216667,0,5,1,0.7569,0.2,1,6,3,0,0
513,dh3nw4,3,3,Testing,AORTIC DISSECTION,3,0,3,0,3,10,0.3,"Chest X-Ray, CRP and ESR, ECG",5,2,FALSE,10,2,FALSE,8,"8, 6, 6, 6, 6","1, 0, 2, 2, 1",1,5,TRUE,Not Provided,0.524983333,0,5,1,0.9604,0.2,1,6,3,0,0
514,dh3nw4,4,1,Patient History,MILIARY TB,6,0,6,0,6,6,1,"Present Illness History, Social History, Family History, Allergies, Medication, Past Medical History",5,43,FALSE,10,2,FALSE,8,"8, 6, 6, 1, 1","2, 1, 2, 2, 0",2,3,TRUE,Not Provided,0.69885,2,3,1,0.3249,0.2,1,8,3,1,8
515,dh3nw4,4,2,Physical Exmination,MILIARY TB,7,0,7,0,7,13,0.538461538,"Auscultate Lungs, Assess Respiratory Rate, Abdomen Examination, Auscultate the Heart, Measure Blood Pressure, Neck/Throat Examination, Take Pulse",5,0,FALSE,10,2,FALSE,8,"8, 6, 6, 1, 1","2, 1, 2, 2, 0",2,3,TRUE,Not Provided,0.711666667,2,3,1,1,0.2,1,8,3,1,8
516,dh3nw4,4,3,Testing,MILIARY TB,4,0,4,0,4,10,0.4,"Chest X-Ray, Abdominal CT Scan, Other Biochemistry Tests, ECG",5,0,FALSE,10,2,FALSE,8,"8, 6, 6, 1, 1","2, 1, 2, 2, 0",2,3,TRUE,Not Provided,0.486916667,2,3,1,1,0.2,1,8,3,1,8
517,dh3nw4,5,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,2,0,2,0,2,6,0.333333333,"Past Medical History, Present Illness History",7,47,FALSE,7,3,TRUE,8,"2, 8, 8, 7, 7, 1, 1","1, 3, 3, 3, 3, 0, 2",3,4,TRUE,Not Provided,0.336233333,2,5,1,0.2809,0.142857143,1,8,4,1,8
518,dh3nw4,5,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,12,0,12,0,12,13,0.923076923,"Assess Respiratory Rate, Assess Extremities, Neurologic Exam Record, Auscultate Lungs, Assess Eyes, Assess Head, Auscultate the Heart, Take Pulse, Measure Blood Pressure, Abdomen Examination, Neck/Throat Examination, Measure Temperature",8,52,FALSE,7,3,TRUE,8,"2, 8, 8, 7, 7, 1, 1, 6","1, 3, 3, 3, 3, 0, 2, 2",3,5,TRUE,Not Provided,0.985783333,2,6,1,0.2304,0.125,1,8,4,1,8
519,dh3nw4,5,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,6,0,6,0,6,10,0.6,"FBC, ECG, CRP and ESR, Abdominal CT Scan, Chest X-Ray, Urine Dipstick",8,14,FALSE,7,3,TRUE,8,"2, 8, 8, 7, 7, 1, 1, 6","1, 3, 3, 3, 3, 0, 2, 2",3,5,TRUE,Not Provided,0.715883333,2,6,1,0.7396,0.125,1,8,4,1,8
520,dh3nw4,6,1,Patient History,GUILLAINBARRE SYNDROME,6,0,6,0,6,6,1,"Present Illness History, Medication, Family History, Allergies, Social History, Past Medical History",4,51,FALSE,10,3,TRUE,8,"8, 3, 3, 3","3, 2, 2, 2",3,1,FALSE,Not Provided,0.644066667,0,4,1,0.2401,0.25,1,3,3,0,0
521,dh3nw4,6,2,Physical Exmination,GUILLAINBARRE SYNDROME,6,0,6,0,6,13,0.461538462,"Neurologic Exam Record, Assess Head, Measure Temperature, Abdomen Examination, Assess Eyes, Auscultate Lungs",5,49,FALSE,10,3,TRUE,8,"8, 3, 3, 3, 6","3, 2, 2, 2, 3",3,2,FALSE,Not Provided,0.7386,0,5,1,0.2601,0.2,1,3,3,0,0
522,dh3nw4,6,3,Testing,GUILLAINBARRE SYNDROME,4,0,4,0,4,10,0.4,"Chest X-Ray, Abdominal CT Scan, ECG, Venous Blood Gas",5,25,FALSE,10,3,TRUE,8,"8, 3, 3, 3, 6","3, 2, 2, 2, 3",3,2,FALSE,Not Provided,0.344866667,0,5,1,0.5625,0.2,1,3,3,0,0
523,dtmx74,1,1,Patient History,MILIARY TB,7,0,6,0,6,6,1,"Present Illness History, Medication, Past Medical History, Social History, Allergies, Family History",4,3,FALSE,9,2,FALSE,4,"3, 2, 2, 4","2, 2, 2, 2",2,0,FALSE,Not Provided,2.9486,0,4,0,9.00E-04,-0.25,0,0,0,0,0
524,dtmx74,1,2,Physical Exmination,MILIARY TB,14,0,14,1,13,13,1,"Present Illness History, Assess Head, Auscultate Lungs, Assess Extremities, Neurologic Exam Record, Measure Blood Pressure, Assess Eyes, NeckThroat Examination, Abdomen Examination, Measure Temperature, Rectal Examination, Auscultate the Heart, Take Pulse, Assess Respiratory Rate",3,1,FALSE,9,2,FALSE,4,"3, 4, 4","2, 1, 1",1,0,FALSE,Not Provided,2.187383333,0,3,1,0.9801,0.333333333,1,4,2,1,4
525,dtmx74,1,3,Testing,MILIARY TB,4,0,4,0,4,10,0.4,"FBC, CRP and ESR, Other Biochemistry Tests, Chest XRay",1,34,FALSE,9,2,FALSE,8,8,2,2,1,FALSE,Not Provided,1.94715,0,1,0,0.1156,-1,0,0,0,0,0
526,dtmx74,2,1,Patient History,THROMBOTIC THROMBOCYTOPENIC PURPURA,1,0,1,0,1,6,0.166666667,Present Illness History,4,17,FALSE,7,3,TRUE,8,"8, 6, 4, 3","3, 2, 3, 3",3,2,FALSE,Not Provided,0.480516667,0,4,1,0.6889,0.25,1,4,4,0,0
527,dtmx74,2,2,Physical Exmination,THROMBOTIC THROMBOCYTOPENIC PURPURA,16,0,16,6,10,13,0.769230769,"Past Medical History, Medication, Allergies, Family History, Social History, NeckThroat Examination, Auscultate Lungs, Assess Head, Assess Eyes, Measure Temperature, Neurologic Exam Record, Assess Respiratory Rate, Take Pulse, Auscultate the Heart, Measure Blood Pressure, Present Illness History",5,24,FALSE,7,3,TRUE,8,"8, 2, 2, 3, 1","3, 2, 3, 3, 3",3,1,FALSE,Not Provided,1.880433333,1,4,1,0.5776,0.2,1,2,4,0,0
528,dtmx74,2,3,Testing,THROMBOTIC THROMBOCYTOPENIC PURPURA,4,0,4,0,4,10,0.4,"ECG, FBC, Clotting Test, Venous Blood Gas",4,38,FALSE,7,3,TRUE,8,"8, 2, 2, 3","3, 2, 3, 3",3,1,FALSE,"1. Head CT 
2. Escalate to medical registrar
3. If haemorrhagic stroke is excluded, give aspirin 300mg
4. Consider thrombolysis ",1.8224,0,4,1,0.3844,0.25,1,2,4,0,0
529,dtmx74,3,1,Patient History,AORTIC DISSECTION,7,0,6,0,6,6,1,"Present Illness History, Social History, Past Medical History, Allergies, Family History, Medication",5,7,TRUE,5,3,TRUE,8,"8, 7, 7, 3, 1","0, 1, 2, 0, 3",0,3,TRUE,Not Provided,1.273883333,1,4,1,0.8649,0.2,1,1,4,0,0
530,dtmx74,3,2,Physical Exmination,AORTIC DISSECTION,6,0,6,0,6,13,0.461538462,"Assess Respiratory Rate, Auscultate Lungs, Take Pulse, Measure Blood Pressure, Auscultate the Heart, Assess Extremities",7,34,TRUE,5,3,TRUE,8,"4, 7, 1, 1, 1, 8, 7","0, 1, 2, 0, 3, 1, 1",1,3,TRUE,Not Provided,1.570166667,3,4,1,0.4356,0.142857143,1,1,4,0,0
531,dtmx74,3,3,Testing,AORTIC DISSECTION,5,0,5,0,5,10,0.5,"Venous Blood Gas, FBC, ECG, Clotting Test, Chest XRay",3,59,FALSE,5,1,FALSE,9,"9, 5, 3","1, 1, 1",1,2,FALSE,"1. Give oxygen via nasal cannula 
2. Escalate to med reg  arrange for echocardiography
3. Give a beta blocker, ACE inhibitor and a diuretic ",2.113233333,0,3,0,0.3481,-0.333333333,0,0,0,0,0
532,dtmx74,4,1,Patient History,TEMPORAL ARTERITIS,7,0,6,0,6,6,1,"Present Illness History, Social History, Allergies, Family History, Past Medical History, Medication",5,19,FALSE,6,1,FALSE,8,"8, 3, 3, 1, 3","1, 1, 1, 1, 1",1,1,FALSE,Not Provided,1.87635,1,4,1,0.6561,0.2,1,8,2,1,8
