,OMSID,round,ParticipantID,Scenario,t1Diagnoses,t1DiagnosisScore,t1Likelihoods,t1Confidence,t1Severity,t2Diagnoses,t2Likelihoods,t2Confidence,t2Severity,t2SeniorReview,t2InvestigationsComplete,OMSScore,t2ExtraInvestigations,SCENARIO,CURRENT.SCENARIO.VERSION,SCENARIO.VERSION.PLAYED,SCORE....,TIME.SPENT,DATE,SCENARIO.ATTEMPT..,Quest.2.PIN,scenGroup,scenNum,orderNum,t1numOfDiagnoses,t2numOfDiagnoses,t1HighestLikelihood,t2HighestLikelihood,severityChange,confidenceChange,t1numOfDiagnosesChange,diagnosticChange,calibrationByDiff,sbarStart,helpStart,totalHelpStart,treatStart,pewsScore,totalActions,uniqueActions,filteredActions,actionVector,actTimesVector,historyActionsVector,examsActionsVector,testingActionsVector,treatmentActionsVector,numOfHistoryActions,numOfExamActions,numOfTestingActions,numOfTreatmentActions,numOfActionsAfterHistory,numOfHistoryActionsBeforePause,numOfHistoryActionsAfterPause,numOfExamActionsBeforePause,numOfExamActionsAfterPause,percentageHistory,numOfTestingActionsBeforePause,numOfTestingActionsAfterPause,percentageTesting,numOfTreatmentActionsBeforePause,numOfTreatmentActionsAfterPause,historyVectorBeforePause,numOfActionsBeforePause,numOfActionsAfterPause,numOfDiagnosesLabel,initialConfidenceLabel,infoVal,infoValHistory,infoValExams,infoValTesting,infoValHistoryBeforePause,infoValBeforePause,infoValAfterPause,infoValAfterHistory,infoValHistoryAfterPause,infoValExamsAfterPause,infoValTestsAfterPause
86,28,6,C28,Pneumonia,"Viral URTI, bronchiolitis, bacterial infection, sepsis (CNS involvement)",0.24,"4,2,4,4",4,9,"Acute asthma exacerbation, viral URTI, sepsis","5,4,2",9,7,0.59,1,64,,"Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,63.99,15m 29s,14/02/2024 15:37,2,No,DP,2,3,4,3,4,5,-2,5,-1,8,0.711111111,650,677,650,238,4,71,56,27,"1
1
1
0
0
0
1
1
1
0
1
0
0
0
0
1
0
0
0
0
1
1
0
0
0
0
0
1
0
0
0
1
0
0
0
1
1
1
0
0
1
1
0
0
0
0
1
1
1
0
0
1
0
0
0
0
0
1
0
1
0
0
0
0
0
1
0
0
0
0
1
0
0
0
1
0
0
1
0
0
0
0","386
425
380
0
0
0
111
119
75
0
804
0
0
0
0
419
0
0
0
0
51
250
0
0
0
0
0
761
0
0
0
796
0
0
0
216
299
156
0
0
674
150
0
0
0
0
469
499
154
0
0
840
0
0
0
0
0
116
0
831
0
0
0
0
0
526
0
0
0
0
707
0
0
0
267
0
0
666
0
0
0
0","1
1
1
0
0
0
1
1
1
0
1
0
0
0
0
1
0
0
0
0
1
1
0
0
0
0
0
1
0
0
0
1
0
0
0","1
1
1
0
0
1
1
0
0
0
0
1
1
1
0
0
1
0
0
0
0
0
1
0
1
0
0
0
0","0
1
0
0
0
0
1
0
0
0
1
0
0
1
0
0
0
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",12,11,4,2,15,7,5,6,5,0.583333333,1,3,0.75,1,1,"ask about pain
ask about general activity level
history of presenting complaint
presenting complaint
check weight & height",20,51,high,low,45.4585397,13.48813904,26.78706733,5.183333333,-10.08,-7.066363636,33.12710989,31.97040066,5.246376812,27.88073308,0
87,29,5,C29,Asthma,"Asthma exacerbation, pneumonia, bronchiolitis",0.53,"5,3,3",6,3,Asthma excerbation,5,8,4,0.63,1,67,,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,67.1,17m 58s,08/01/2024 15:24,1,No,AS,1,1,3,1,5,5,1,2,-2,5,0.8375,807,720,720,165,0,48,46,22,"1
0
1
1
0
0
1
0
1
0
1
0
0
0
0
0
0
0
0
1
1
1
0
0
0
0
0
0
0
0
1
1
0
0
0
1
1
1
0
1
1
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","220
0
417
714
0
0
285
0
107
0
571
0
0
0
0
0
0
0
0
879
61
524
0
0
0
0
0
0
0
0
545
582
0
0
0
295
430
131
0
483
386
136
0
598
0
0
0
0
1038
0
0
0
0
0
0
0
0
0
0
853
0
0
0
0
986
0
0
0
0
0
0
0
0
0
357
0
0
0
0
0
0
0","1
0
1
1
0
0
1
0
1
0
1
0
0
0
0
0
0
0
0
1
1
1
0
0
0
0
0
0
0
0
1
1
0
0
0","1
1
1
0
1
1
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",11,9,2,1,11,4,7,3,6,0.363636364,1,1,0.5,1,0,"past medical history
ask about pain
history of presenting complaint
presenting complaint",13,35,low,low,32.54091882,18.15148434,12.45444996,1.93498452,4.202317291,0.169754265,11.9684262,14.38943448,-0.070967742,12.03939394,0
88,29,6,C29,Seizure,"Febrile seizure, epilepsy, infection",0.4,"4,2,5",5,9,"Febrile convulsion, tonsillitis, epilepsy","5,5,1",8,1,0.56,1,64,,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,63.82,20m 4s,14/02/2024 15:12,3,No,AS,2,4,3,3,5,5,-8,3,0,11,0.8,409,1089,409,226,2,58,48,19,"1
0
1
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
1
1
0
0
0
1
0
0
1
0
0
1
1
0
0
0
0
0
0
1
1
1
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","236
0
511
0
0
0
553
0
93
0
0
0
0
0
0
0
0
0
0
0
79
757
0
0
0
0
0
0
0
0
0
521
0
0
0
0
0
491
0
0
267
252
0
0
0
155
0
0
245
0
0
659
691
0
0
0
0
0
0
817
843
858
0
0
0
0
0
0
0
0
276
0
0
0
620
0
0
0
0
0
0
0","1
0
1
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
1
0
0
0","0
0
1
0
0
1
1
0
0
0
1
0
0
1
0
0
1
1
0
0
0
0
0
0
1
1
1
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",7,10,2,1,12,3,4,4,6,0.428571429,1,1,0.5,1,0,"past medical history
history of presenting complaint
presenting complaint",16,42,low,low,32.29844386,-3.658406433,16.62351696,19.33333333,-7.084795322,20.88011696,11.99193802,35.9568503,-0.25,12.24193802,0
89,3,1,A7,Asthma,"Asthma, anaphylaxis, viral-induced wheeze, obstruction",0.65,"5,2,4,3",6,7,"Anaphylaxis, asthma, pneumothorax","1,5,3",7,6,0.24,0,69,"Percussion (chest), chest expansion","Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,68.7,16m 28s,11/09/2023 13:17,2,No,AS,1,1,4,3,5,5,-1,1,-1,3,0.985714286,9999,Inf,9999,306,0,36,28,23,"1
1
1
0
0
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
1
1
1
1
1
1
1
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","175
226
246
0
0
96
108
147
82
258
270
0
0
0
0
0
0
0
0
0
70
0
0
0
0
0
0
0
0
0
0
0
0
0
0
711
667
440
0
801
421
533
874
317
356
370
0
832
502
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
633
0
0
0
0
0
0
0","1
1
1
0
0
1
1
1
1
1
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
1
1
1
1
1
1
1
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0",10,12,1,2,13,10,0,0,12,1,0,1,1,1,1,"past medical history
prescribed medications
allergies
aggravating / relieving factors
ask about pain
ask about general activity level
history of presenting complaint
social and living situation
parental smoking and pets
presenting complaint",13,23,high,low,47.80152221,33.46283103,14.33869118,0,4.202317291,0.169754265,12.70451927,14.33869118,-0.070967742,12.77548701,0
90,3,3,B23,Asthma,"Asthma, viral urti, allergy, anaphylaxis",0.69,"5,3,2,3",7,7,"Asthma, bronchiolitis, anaphylaxis, foregin body, bronchitis","5,2,4,1,2",8,5,0.13,0,61,"finish history, manage airways, prescribe bronchochilators","Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,61.11,13m 41s,06/11/2023 15:21,3,No,AS,1,1,4,5,5,5,-2,1,1,4,0.7625,765,Inf,765,216,4,50,41,18,"1
0
1
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
1
1
1
0
1
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","405
0
353
612
607
0
0
0
303
0
0
0
0
0
0
0
0
0
0
0
175
0
0
0
0
0
0
0
0
0
0
323
0
0
0
114
786
197
450
0
152
220
675
0
0
0
0
0
363
0
0
0
0
0
0
0
0
0
0
508
0
0
0
0
0
0
0
0
0
0
270
0
0
0
483
0
0
0
0
0
0
0","1
0
1
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0","1
1
1
1
0
1
1
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",7,9,2,2,11,1,6,4,5,0.142857143,1,1,0.5,1,1,presenting complaint,11,39,high,high,15.93779085,10.10888202,8.160077667,-2.331168831,4.202317291,-2.161414566,11.78238724,5.828908836,-0.410253456,12.19264069,0
91,3,5,C3,Asthma,"Asthma exacerbation, bronchiolitis, viral induced wheeze",0.46,"4,3,2",5,5,"Acute excerbation of asthma, URTI, bronchiolitis, allergy, DKA","5,2,2,1,1",5,8,0.31,0,76,I was going to provide a fluid bolus,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,75.52,15m 9s,08/01/2024 12:56,4,No,AS,1,1,3,5,4,5,3,0,2,5,1.52,493,708,493,438,5,64,54,24,"0
1
1
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
1
1
1
1
0
0
1
1
1
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0
1
0
1
0
0
0
1
0
0
1
1
0
0
0
0
0
0
0","0
261
252
725
871
0
0
0
62
0
0
0
0
0
0
0
0
0
0
824
51
0
0
0
0
0
0
0
0
0
0
0
0
0
0
146
349
575
0
0
388
369
767
631
0
0
167
209
507
0
0
0
0
0
0
0
0
129
0
774
0
0
0
0
650
0
787
0
0
0
426
0
0
227
281
0
0
0
0
0
0
0","0
1
1
1
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
0
1
1
1
1
0
0
1
1
1
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0","1
0
1
0
0
0
1
0
0
1
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",7,12,5,1,17,4,3,5,7,0.571428571,2,3,0.6,0,1,"prescribed medications
allergies
history of presenting complaint
presenting complaint",16,48,low,low,35.0068856,12.16724064,19.97713394,2.862511017,0.878787879,-5.484943978,15.86550412,22.83964496,-0.410253456,14.97272727,1.303030303
92,3,6,C3,Seizure,"Febrile convulsion, epilepsy, hypoglycaemia",0.69,"5,3,1",7,4,"Febrile convulsions, epilepsy, hypoglycaemia","5,2,1",7,3,0.57,1,53,,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,53.07,18m 10s,14/02/2024 09:58,1,No,AS,2,4,3,3,5,5,-1,0,0,1,0.757142857,590,1053,590,344,2,59,56,25,"1
0
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
1
1
1
0
1
1
0
0
0
1
0
0
1
0
0
1
0
0
1
0
1
1
0
0
1
1
0
0
0
0
0
1
1
0
1
0
0
0
1
0
1
0
0
1
0
0","302
0
290
0
0
0
0
0
0
0
0
0
695
0
0
0
0
0
0
0
264
0
710
0
0
0
0
0
0
0
0
684
0
0
0
0
744
220
791
0
226
529
0
0
0
145
0
0
352
0
0
416
0
0
727
0
992
276
0
0
936
1028
0
0
0
0
0
488
642
0
634
0
0
0
456
0
1072
0
0
493
0
0","1
0
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
1
0
0
0","0
1
1
1
0
1
1
0
0
0
1
0
0
1
0
0
1
0
0
1
0
1
1
0
0
1
1
0
0","0
0
0
1
1
0
1
0
0
0
1
0
1
0
0
1
0
0","1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0",6,13,6,2,19,3,3,4,9,0.5,0,6,1,0,2,"allergies
presenting complaint",14,45,low,high,10.5938969,-24.36366959,23.31476346,11.64280303,-7.084795322,20.88011696,23.21110659,34.95756649,0,21.64747023,1.563636364
93,4,1,A24,Asthma,"Acute asthma attack, pneumonia, croup, epiglottitis, viral infection/viral seizure, inhaled foreign body",0.85,"5,2,2,1,4,2",6,6,Asthma,5,8,7,0.29,0,67,"More general assessment of symptoms, social history","Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,67.28,13m 52s,11/09/2023 15:07,2,No,AS,1,1,6,1,5,5,1,2,-5,8,0.8375,9999,Inf,9999,654,0,27,24,17,"1
1
1
0
0
0
1
1
1
0
0
0
0
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
1
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","204
624
774
0
0
0
158
184
118
0
0
0
0
793
0
256
0
0
0
0
92
0
0
0
0
0
0
0
0
0
0
0
0
0
0
306
591
457
0
0
540
559
0
0
0
0
0
0
0
0
0
729
0
0
0
0
0
168
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
326
0
0
0
0
0
0
0","1
1
1
0
0
0
1
1
1
0
0
0
0
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
0
1
1
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
0
0","0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0",9,7,1,2,8,6,3,1,6,0.666666667,0,1,1,0,2,"past medical history
ask about pain
ask about general activity level
history of presenting complaint
past surgical history
presenting complaint",10,17,high,low,35.36959658,26.96360261,8.405993973,0,4.202317291,0.169754265,9.163952893,8.405993973,-0.070967742,9.234920635,0
94,4,3,B1,Asthma,"Pneumonia, excerbation of asthma, pneumothorax, pulmonary edemoa, VIW",0.68,"1,5,1,1,1",7,5,"Asthma excerbation, pneumonia, virally induced wheeze, urti, lrti","5,2,2,3,4",8,7,0.18,1,66,,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,66.36,11m 25s,06/11/2023 13:20,3,No,AS,1,1,5,5,5,5,2,1,0,3,0.825,471,Inf,471,218,5,47,42,22,"1
0
1
0
0
0
0
0
1
0
0
1
0
0
0
0
1
0
0
1
1
0
1
0
1
0
0
0
0
0
0
1
0
0
0
0
1
1
0
0
1
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0","113
0
47
0
0
0
0
0
104
0
0
131
0
0
0
0
116
0
0
500
99
0
126
0
122
0
0
0
0
0
0
55
0
0
0
0
66
36
0
0
140
596
0
210
0
0
0
0
595
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
81
612
420
615
0
0
0
0
0
0
269
0
0
0
0
685
0
0","1
0
1
0
0
0
0
0
1
0
0
1
0
0
0
0
1
0
0
1
1
0
1
0
1
0
0
0
0
0
0
1
0
0
0","0
1
1
0
0
1
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",10,6,6,1,12,9,1,4,2,0.9,3,3,0.5,1,0,"past medical history
allergies
history of presenting complaint
vaccination history
ask birth history
presenting complaint
developmental milestones
antenatal history and scans
family history",20,27,high,high,19.24966398,10.40198715,3.014947797,5.832729038,4.202317291,-3.062388592,11.847194,8.847676835,-0.070967742,10.27965368,1.638508065
95,4,5,C4,DKA,"DKA, gastroenteritis, inborn errors of met, insulin non-compliance crisis, sickle cell disease",0.71,"4,1,3,4,3",6,8,DKA,5,9,8,0.13,0,56,,"Sarah, Diabetic Ketoacidosis, A-E Assessment [SNP005UK]",V1.0.0.0,V1.0.0.0,55.62,12m 28s,08/01/2024 14:17,1,No,DP,1,2,5,1,4,5,0,3,-4,7,0.622222222,594,443,443,9999,2,46,41,16,"1
1
1
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
0
0
0
0
0
1
0
0
1
0
0
1
0
0
0
0","463
487
679
0
0
0
177
286
111
0
0
0
0
0
0
0
0
0
0
0
88
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
270
0
0
234
252
0
0
0
0
0
0
135
0
0
0
0
0
0
0
0
210
0
0
0
0
0
0
0
613
0
0
0
0
0
632
0
0
333
0
0
687
0
0
0
0","1
1
1
0
0
0
1
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
0
1
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0","0
1
0
0
0
0
0
1
0
0
1
0
0
1
0
0
0
0","0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",7,5,4,0,9,4,3,5,0,0.571428571,1,3,0.75,0,0,"ask about pain
ask about general activity level
history of presenting complaint
presenting complaint",15,31,high,low,1.411831622,-28.90427086,9.912845775,20.4032567,-10.30418719,17.16530883,-6.125615764,30.31610248,-13.5,7.374384236,0
96,4,6,C4,Pneumonia,"Asthma exacerbation, LRTI, URTI",0.75,"4,5,3",4,7,"Pneumonia, asthma exacerbation","5,1",7,8,0.22,0,65,"Maybe sputum sample, check cap refill/glucose. Request chest x-ray","Sam, Pneumonia A-E Assessment [SNP011UK]",V1.0.0.0,V1.0.0.0,65.31,13m 34s,14/02/2024 10:49,3,No,DP,2,3,3,2,5,5,1,3,-1,5,0.928571429,315,630,315,206,6,48,43,17,"1
1
1
0
1
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
1
1
1
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","220
396
386
0
650
0
0
0
538
0
0
417
0
0
0
0
0
0
0
0
65
0
0
0
0
0
0
719
0
0
0
0
0
0
0
105
563
183
0
0
157
188
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
476
0
641
0
0
0
0
0
0
0
0
0
0
513
0
0
0
153
0
0
0
0
0
0
0","1
1
1
0
1
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
1
1
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0","0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0",8,7,2,2,9,2,6,4,3,0.25,1,1,0.5,1,1,"past medical history
presenting complaint",13,35,low,low,23.55829341,10.89978525,9.075174825,3.583333333,-10.08,-7.066363636,17.24875776,12.65850816,10.06542443,7.183333333,0
97,5,1,A19,Asthma,"Pneumonia, asthma, anaphylaxis, viral induced wheeze, epiglottitis, croup, pneumothorax",0.81,"3,5,4,4,2,2,2",6,7,"Asthma, pneumonia, viral induced wheeze, epiglottitis, pneumothorax","5,5,4,3,1",8,7,0.19,0,58,Respiratory percussion,"Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,58.09,17m 18s,11/09/2023 15:08,1,No,AS,1,1,7,5,5,5,0,2,-2,4,0.725,927,Inf,927,255,4,57,48,21,"1
1
1
0
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
1
0
0
1
1
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
0
0
1
0
0
0
1
0
0
1
0
0
0
0","174
287
145
0
812
0
0
0
130
0
0
0
0
0
0
536
0
0
0
953
101
0
0
0
0
0
0
961
0
0
0
0
0
0
0
0
439
209
0
0
240
229
0
580
563
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
328
701
678
0
0
0
757
0
0
0
406
0
0
779
0
0
0
0","1
1
1
0
1
0
0
0
1
0
0
0
0
0
0
1
0
0
0
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0","0
1
1
0
0
1
1
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
0
0
1
0
0
0
1
0
0
1
0
0
0
0","0
1
1
0
0
0
0
0
1
1
0
0
0
0
0
0",9,6,6,4,12,5,4,3,3,0.555555556,1,5,0.833333333,1,3,"past medical history
prescribed medications
allergies
history of presenting complaint
presenting complaint",14,43,high,low,15.21811261,13.31094601,-1.589218869,3.496385475,4.202317291,-5.393557423,5.265233557,1.907166606,-0.410253456,5.675487013,0
98,5,2,A19,Seizure,"Febrile seizure, meningitis, epilepsy",0.73,"5,4,2",6,7,"Febrile seizure, meningitis, epilepsy","5,3,1",9,1,0.35,0,50,,"Katy, Seizure, A-E Assessment [SNP004UK]",V1.0.0.0,V1.0.0.0,50.55,9m 34s,18/10/2023 13:29,1,No,AS,2,4,3,3,5,5,-6,3,0,9,0.555555556,553,Inf,553,249,0,40,36,13,"1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
1
0
0
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0","84
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
369
0
0
0
67
0
382
0
0
0
0
0
0
0
0
0
0
0
0
0
184
240
0
0
216
223
0
0
0
126
409
0
501
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
436
0
0
0
0
0
0
0
0
0
0
0
447
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0","0
1
1
0
0
1
1
0
0
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0","1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0",4,7,2,2,9,3,1,5,2,0.75,0,2,1,1,1,"past medical history
presenting complaint",19,21,low,low,-11.32827077,-21.75255848,8.860651346,1.563636364,-7.084795322,1.546783626,4.72540107,10.42428771,0,3.161764706,1.563636364
99,5,3,B10,Asthma,"Asthma, LRTI, sepsis, anaphylaxis, URTI, foreign body",0.8,"4,1,1,1,1,1",5,5,"Asthma excerbation, pneumonia, foreign bdy inhalation","4,3,3",6,9,0.06,0,74,"check for rash, ask more about PC, PEWS, bloods/blood gas, nebs (could not find)","Sam, Respiratory Distress and Wheeze A-E Assessment [SNP002UK]",V1.0.0.0,V1.0.0.0,74.02,12m 14s,06/11/2023 15:21,2,No,AS,1,1,6,3,4,4,4,1,-3,8,1.233333333,576,678,576,410,0,38,36,18,"1
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","116
162
182
719
0
0
0
0
0
0
193
0
0
0
0
154
0
0
205
0
106
0
0
0
0
0
0
0
0
0
0
0
0
0
0
269
613
383
0
291
420
367
0
0
0
0
0
0
347
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
227
0
456
0
0
0
0
0
0
0
647
0
0
0
0
0
0
0","1
1
1
1
0
0
0
0
0
0
1
0
0
0
0
1
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
1
1
0
1
1
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0","1
0
1
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0","1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0",8,7,3,1,10,7,1,3,4,0.875,1,2,0.666666667,0,1,"past medical history
prescribed medications
allergies
parental smoking and pets
past surgical history
travel history
presenting complaint",15,23,high,low,43.83553909,28.906024,11.03886555,3.890649545,4.202317291,0.169754265,10.62380952,14.92951509,0,10.62380952,0
